id,start,end,team,court
3317,2024-08-02 21:00:00,,5,Stadium
3316,2024-08-02 21:00:00,,0,Grandstand
3315,2024-08-02 20:00:00,2024-08-02 20:58:30,0,Harris
3314,2024-08-02 20:00:00,,2,Stadium
3313,2024-08-02 20:00:00,2024-08-02 20:30:24,0,Grandstand
3312,2024-08-02 19:00:00,,0,Grandstand
3311,2024-08-02 19:00:00,,3,Harris
3310,2024-08-02 19:00:00,,4,Stadium
3309,2024-08-02 18:00:00,,0,Grandstand
3308,2024-08-02 18:00:00,,5,Harris
3307,2024-08-02 18:00:00,,6,Stadium
3306,2024-08-02 17:00:00,,1,Stadium
3305,2024-08-02 17:00:00,,0,Grandstand
3304,2024-08-02 17:00:00,,2,Harris
3303,2024-08-02 16:00:00,,3,Stadium
3302,2024-08-02 16:00:00,,0,Grandstand
3301,2024-08-02 16:00:00,,4,Harris
3300,2024-08-02 15:00:00,,6,Harris
3299,2024-08-02 15:00:00,,5,Stadium
3298,2024-08-02 15:00:00,,0,Grandstand
3297,2024-08-02 14:00:00,,3,Harris
3296,2024-08-02 14:00:00,,2,Stadium
3295,2024-08-02 14:00:00,2024-08-02 14:49:38,1,Grandstand
3294,2024-08-02 13:00:00,,6,Grandstand
3293,2024-08-02 13:00:00,,5,Harris
3292,2024-08-02 13:00:00,,4,Stadium
3291,2024-08-02 12:00:00,,0,Grandstand
3290,2024-08-02 12:00:00,,2,Harris
3289,2024-08-02 12:00:00,,1,Stadium
3288,2024-08-02 00:00:00,,5,Stadium
3287,2024-08-02 00:00:00,,0,Harris
3286,2024-08-02 00:00:00,,0,Court 5
3285,2024-08-02 00:00:00,,0,Grandstand
3284,2024-08-02 00:00:00,,0,Court 4
3283,2024-08-01 23:00:00,,3,Stadium
3282,2024-08-01 23:00:00,,0,Harris
3281,2024-08-01 23:00:00,,0,Court 5
3280,2024-08-01 23:00:00,,0,Grandstand
3279,2024-08-01 23:00:00,,0,Court 4
3278,2024-08-01 22:00:00,,0,Court 5
3277,2024-08-01 21:00:00,,0,Court 5
3276,2024-08-01 20:00:00,,0,Court 5
3275,2024-08-01 19:00:00,,0,Court 5
3274,2024-08-01 18:00:00,,0,Court 5
3273,2024-08-01 17:00:00,,0,Court 5
3272,2024-08-01 16:00:00,,0,Court 5
3271,2024-08-01 15:00:00,,0,Court 5
3270,2024-08-01 14:00:00,,0,Court 5
3269,2024-08-01 13:00:00,,0,Court 5
3268,2024-08-01 12:00:00,,0,Court 5
3267,2024-08-01 11:00:00,,0,Court 5
3266,2024-08-01 22:00:00,,0,Harris
3265,2024-08-01 22:00:00,,0,Court 4
3264,2024-08-01 22:00:00,,6,Stadium
3263,2024-08-01 22:00:00,2024-08-01 22:00:45,0,Grandstand
3262,2024-08-01 21:00:00,,0,Harris
3261,2024-08-01 21:00:00,,0,Court 4
3260,2024-08-01 21:00:00,,2,Stadium
3259,2024-08-01 21:00:00,,0,Grandstand
3258,2024-08-01 20:00:00,,0,Grandstand
3257,2024-08-01 20:00:00,2024-08-01 20:04:43,7,Harris
3256,2024-08-01 20:00:00,,0,Court 4
3255,2024-08-01 20:00:00,2024-08-01 20:09:17,5,Stadium
3254,2024-08-01 19:00:00,2024-08-01 19:50:03,4,Grandstand
3253,2024-08-01 19:00:00,,3,Harris
3252,2024-08-01 19:00:00,2024-08-01 19:19:50,2,Court 4
3251,2024-08-01 19:00:00,2024-08-01 19:23:05,1,Stadium
3250,2024-08-01 18:00:00,,8,Stadium
3249,2024-08-01 18:00:00,,7,Grandstand
3248,2024-08-01 18:00:00,,6,Harris
3247,2024-08-01 18:00:00,,5,Court 4
3246,2024-08-01 17:00:00,,4,Stadium
3245,2024-08-01 17:00:00,,3,Grandstand
3244,2024-08-01 17:00:00,,2,Harris
3243,2024-08-01 17:00:00,,1,Court 4
3242,2024-08-01 16:00:00,,8,Court 4
3241,2024-08-01 16:00:00,,7,Stadium
3240,2024-08-01 16:00:00,,6,Grandstand
3239,2024-08-01 16:00:00,,5,Harris
3238,2024-08-01 15:00:00,,4,Court 4
3237,2024-08-01 15:00:00,,3,Stadium
3236,2024-08-01 15:00:00,,2,Grandstand
3235,2024-08-01 15:00:00,,1,Harris
3234,2024-08-01 14:00:00,,8,Harris
3233,2024-08-01 14:00:00,,7,Court 4
3232,2024-08-01 14:00:00,,6,Stadium
3231,2024-08-01 14:00:00,,5,Grandstand
3230,2024-08-01 13:00:00,,4,Harris
3229,2024-08-01 13:00:00,,3,Court 4
3228,2024-08-01 13:00:00,,2,Stadium
3227,2024-08-01 13:00:00,,1,Grandstand
3226,2024-08-01 12:00:00,,8,Grandstand
3225,2024-08-01 12:00:00,,7,Harris
3224,2024-08-01 12:00:00,,6,Court 4
3223,2024-08-01 12:00:00,,5,Stadium
3222,2024-08-01 11:00:00,,4,Grandstand
3221,2024-08-01 11:00:00,,3,Harris
3220,2024-08-01 11:00:00,,2,Court 4
3219,2024-08-01 11:00:00,,1,Stadium
3158,2024-07-31 18:00:00,,0,Harris
3157,2024-07-31 18:00:00,,0,Court 4
3156,2024-07-31 18:00:00,,0,Stadium
3155,2024-07-31 18:00:00,,0,Grandstand
3154,2024-07-31 18:00:00,,0,Court 5
3153,2024-07-31 16:00:00,,0,Court 5
3152,2024-07-31 16:00:00,,0,Harris
3151,2024-07-31 16:00:00,,0,Court 4
3150,2024-07-31 16:00:00,,0,Stadium
3149,2024-07-31 16:00:00,,0,Grandstand
3148,2024-07-31 17:00:00,,0,Court 5
3147,2024-07-31 17:00:00,,0,Harris
3146,2024-07-31 17:00:00,,0,Court 4
3145,2024-07-31 17:00:00,,0,Stadium
3144,2024-07-31 17:00:00,,0,Grandstand
3143,2024-08-01 01:00:00,,0,Grandstand
3142,2024-08-01 01:00:00,,0,Court 5
3141,2024-08-01 01:00:00,,0,Harris
3140,2024-08-01 01:00:00,,0,Court 4
3139,2024-08-01 01:00:00,2024-08-01 01:55:05,6,Stadium
3138,2024-08-01 00:00:00,,0,Grandstand
3137,2024-08-01 00:00:00,,0,Court 5
3136,2024-08-01 00:00:00,,0,Harris
3135,2024-08-01 00:00:00,,0,Court 4
3134,2024-08-01 00:00:00,2024-08-01 00:13:38,1,Stadium
3133,2024-07-31 23:00:00,,10,Stadium
3132,2024-07-31 23:00:00,,0,Grandstand
3131,2024-07-31 23:00:00,,0,Court 5
3130,2024-07-31 23:00:00,,0,Harris
3129,2024-07-31 23:00:00,2024-07-31 23:04:25,0,Court 4
3128,2024-07-31 22:00:00,,5,Stadium
3127,2024-07-31 22:00:00,,0,Grandstand
3126,2024-07-31 22:00:00,,0,Court 5
3125,2024-07-31 22:00:00,2024-07-31 22:50:30,3,Harris
3124,2024-07-31 22:00:00,2024-07-31 22:49:12,1,Court 4
3123,2024-07-31 21:00:00,,10,Court 4
3122,2024-07-31 21:00:00,,9,Stadium
3121,2024-07-31 21:00:00,2024-07-31 21:35:08,8,Grandstand
3120,2024-07-31 21:00:00,,0,Court 5
3119,2024-07-31 21:00:00,2024-07-31 21:50:32,6,Harris
3118,2024-07-31 20:00:00,,5,Court 4
3117,2024-07-31 20:00:00,,4,Stadium
3116,2024-07-31 20:00:00,,3,Grandstand
3115,2024-07-31 20:00:00,,0,Court 5
3114,2024-07-31 20:00:00,2024-07-31 20:02:05,1,Harris
3113,2024-07-31 19:00:00,,10,Harris
3112,2024-07-31 19:00:00,,9,Court 4
3111,2024-07-31 19:00:00,,8,Stadium
3110,2024-07-31 19:00:00,,7,Grandstand
3109,2024-07-31 19:00:00,2024-07-31 16:15:50,6,Court 5
3108,2024-07-31 15:00:00,,5,Harris
3107,2024-07-31 15:00:00,,4,Court 4
3106,2024-07-31 15:00:00,,3,Stadium
3105,2024-07-31 15:00:00,,2,Grandstand
3104,2024-07-31 15:00:00,,1,Court 5
3103,2024-07-31 14:00:00,,10,Court 5
3102,2024-07-31 14:00:00,,9,Harris
3101,2024-07-31 14:00:00,,8,Court 4
3100,2024-07-31 14:00:00,,7,Stadium
3099,2024-07-31 14:00:00,,6,Grandstand
3098,2024-07-31 13:00:00,,5,Court 5
3097,2024-07-31 13:00:00,,4,Harris
3096,2024-07-31 13:00:00,,3,Court 4
3095,2024-07-31 13:00:00,,2,Stadium
3094,2024-07-31 13:00:00,,1,Grandstand
3093,2024-07-31 12:00:00,,10,Grandstand
3092,2024-07-31 12:00:00,,9,Court 5
3091,2024-07-31 12:00:00,,8,Harris
3090,2024-07-31 12:00:00,,7,Court 4
3089,2024-07-31 12:00:00,,6,Stadium
3088,2024-07-31 11:00:00,,5,Grandstand
3087,2024-07-31 11:00:00,,4,Court 5
3086,2024-07-31 11:00:00,,3,Harris
3085,2024-07-31 11:00:00,,2,Court 4
3084,2024-07-31 11:00:00,,1,Stadium
3083,2024-07-31 00:00:00,,0,Court 5
3082,2024-07-31 00:00:00,,0,Harris
3081,2024-07-31 00:00:00,,0,Stadium
3080,2024-07-31 00:00:00,,0,Grandstand
3079,2024-07-31 00:00:00,,0,Court 4
3073,2024-07-30 18:00:00,,0,Stadium
3072,2024-07-30 18:00:00,,0,Grandstand
3071,2024-07-30 18:00:00,,0,Harris
3070,2024-07-30 18:00:00,,0,Court 5
3069,2024-07-30 18:00:00,,0,Court 4
3068,2024-07-30 23:00:00,,0,Grandstand
3067,2024-07-30 23:00:00,,0,Court 5
3066,2024-07-30 23:00:00,,0,Harris
3065,2024-07-30 23:00:00,,0,Court 4
3064,2024-07-30 23:00:00,,6,Stadium
3063,2024-07-30 22:00:00,,0,Grandstand
3062,2024-07-30 22:00:00,,0,Court 5
3061,2024-07-30 22:00:00,,0,Harris
3060,2024-07-30 22:00:00,,0,Court 4
3059,2024-07-30 22:00:00,2024-07-30 22:58:43,1,Stadium
3058,2024-07-30 21:00:00,,10,Stadium
3057,2024-07-30 21:00:00,,0,Grandstand
3056,2024-07-30 21:00:00,,0,Court 5
3055,2024-07-30 21:00:00,,0,Harris
3054,2024-07-30 21:00:00,2024-07-30 21:00:09,0,Court 4
3053,2024-07-30 20:00:00,,5,Stadium
3052,2024-07-30 20:00:00,,4,Grandstand
3051,2024-07-30 20:00:00,,0,Court 5
3050,2024-07-30 20:00:00,,2,Harris
3049,2024-07-30 20:00:00,2024-07-30 20:56:53,0,Court 4
3048,2024-07-30 19:00:00,2024-07-30 18:20:17,10,Court 4
3047,2024-07-30 19:00:00,,9,Stadium
3046,2024-07-30 19:00:00,,8,Grandstand
3045,2024-07-30 19:00:00,2024-07-30 18:48:12,7,Court 5
3044,2024-07-30 19:00:00,2024-07-30 18:51:18,6,Harris
3043,2024-07-30 17:00:00,,5,Court 4
3042,2024-07-30 17:00:00,,4,Stadium
3041,2024-07-30 17:00:00,,3,Grandstand
3040,2024-07-30 17:00:00,,2,Court 5
3039,2024-07-30 17:00:00,,1,Harris
3038,2024-07-30 16:00:00,,10,Harris
3037,2024-07-30 16:00:00,,9,Court 4
3036,2024-07-30 16:00:00,,8,Stadium
3035,2024-07-30 16:00:00,,7,Grandstand
3034,2024-07-30 16:00:00,,6,Court 5
3033,2024-07-30 15:00:00,,5,Harris
3032,2024-07-30 15:00:00,,4,Court 4
3031,2024-07-30 15:00:00,,3,Stadium
3030,2024-07-30 15:00:00,,2,Grandstand
3029,2024-07-30 15:00:00,,1,Court 5
3028,2024-07-30 14:00:00,,10,Court 5
3027,2024-07-30 14:00:00,,9,Harris
3026,2024-07-30 14:00:00,,8,Court 4
3025,2024-07-30 14:00:00,,7,Stadium
3024,2024-07-30 14:00:00,,6,Grandstand
3023,2024-07-30 13:00:00,,5,Court 5
3022,2024-07-30 13:00:00,,4,Harris
3021,2024-07-30 13:00:00,,3,Court 4
3020,2024-07-30 13:00:00,,2,Stadium
3019,2024-07-30 13:00:00,,1,Grandstand
3018,2024-07-30 12:00:00,,10,Grandstand
3017,2024-07-30 12:00:00,,9,Court 5
3016,2024-07-30 12:00:00,,8,Harris
3015,2024-07-30 12:00:00,,7,Court 4
3014,2024-07-30 12:00:00,,6,Stadium
3013,2024-07-30 11:00:00,,5,Grandstand
3012,2024-07-30 11:00:00,,4,Court 5
3011,2024-07-30 11:00:00,,3,Harris
3010,2024-07-30 11:00:00,,2,Court 4
3009,2024-07-30 11:00:00,,1,Stadium
3008,2024-07-30 02:00:00,,0,Stadium
3007,2024-07-30 02:00:00,,0,Harris
3006,2024-07-30 02:00:00,,0,Court 5
3005,2024-07-30 02:00:00,,0,Grandstand
3004,2024-07-30 02:00:00,2024-07-30 02:10:26,0,Court 4
3003,2024-07-30 01:00:00,,6,Stadium
3002,2024-07-30 01:00:00,,0,Harris
3001,2024-07-30 01:00:00,,0,Court 5
3000,2024-07-30 01:00:00,,0,Grandstand
2999,2024-07-30 01:00:00,,0,Court 4
2998,2024-07-30 00:00:00,,6,Stadium
2997,2024-07-30 00:00:00,,0,Harris
2996,2024-07-30 00:00:00,,0,Court 5
2995,2024-07-30 00:00:00,,0,Grandstand
2994,2024-07-30 00:00:00,,0,Court 4
2983,2024-07-29 19:00:00,,0,Court 4
2982,2024-07-29 19:00:00,,0,Court 5
2981,2024-07-29 19:00:00,,0,Stadium
2980,2024-07-29 19:00:00,,0,Grandstand
2979,2024-07-29 19:00:00,,0,Stadium
2978,2024-07-29 19:00:00,,0,Grandstand
2977,2024-07-29 19:00:00,,0,Harris
2976,2024-07-29 19:00:00,,0,Harris
2975,2024-07-29 19:00:00,,0,Court 4
2974,2024-07-29 19:00:00,,0,Court 5
2963,2024-07-29 18:00:00,,0,Harris
2962,2024-07-29 18:00:00,,0,Harris
2961,2024-07-29 18:00:00,,0,Court 4
2960,2024-07-29 18:00:00,,0,Court 4
2959,2024-07-29 18:00:00,,0,Court 5
2958,2024-07-29 18:00:00,,0,Court 5
2957,2024-07-29 18:00:00,,0,Stadium
2956,2024-07-29 18:00:00,,0,Grandstand
2955,2024-07-29 18:00:00,,0,Stadium
2954,2024-07-29 18:00:00,,0,Grandstand
2953,2024-07-29 23:00:00,,2,Stadium
2952,2024-07-29 23:00:00,2024-07-29 23:13:06,0,Harris
2951,2024-07-29 23:00:00,,0,Court 5
2950,2024-07-29 23:00:00,2024-07-29 23:06:56,0,Grandstand
2949,2024-07-29 23:00:00,2024-07-29 23:14:00,0,Court 4
2933,2024-07-29 22:00:00,,10,Stadium
2932,2024-07-29 22:00:00,,6,Harris
2931,2024-07-29 22:00:00,,0,Court 5
2930,2024-07-29 22:00:00,,9,Grandstand
2929,2024-07-29 22:00:00,,0,Court 4
2908,2024-07-29 21:00:00,,5,Stadium
2907,2024-07-29 21:00:00,,4,Grandstand
2906,2024-07-29 21:00:00,,0,Court 5
2905,2024-07-29 21:00:00,,2,Harris
2904,2024-07-29 21:00:00,,0,Court 4
2903,2024-07-29 20:00:00,,0,Court 4
2902,2024-07-29 20:00:00,,9,Stadium
2901,2024-07-29 20:00:00,,8,Grandstand
2900,2024-07-29 20:00:00,,0,Court 5
2899,2024-07-29 20:00:00,2024-07-29 18:05:12,6,Harris
2898,2024-07-29 17:00:00,,0,Court 4
2897,2024-07-29 17:00:00,,4,Stadium
2896,2024-07-29 17:00:00,,3,Grandstand
2895,2024-07-29 17:00:00,,0,Court 5
2894,2024-07-29 17:00:00,,1,Harris
2893,2024-07-29 16:00:00,,10,Harris
2892,2024-07-29 16:00:00,2024-07-29 16:46:53,9,Court 4
2891,2024-07-29 16:00:00,,8,Stadium
2890,2024-07-29 16:00:00,,7,Grandstand
2889,2024-07-29 16:00:00,2024-07-29 16:11:48,6,Court 5
2888,2024-07-29 15:00:00,,5,Harris
2887,2024-07-29 15:00:00,,4,Court 4
2886,2024-07-29 15:00:00,,3,Stadium
2885,2024-07-29 15:00:00,,2,Grandstand
2884,2024-07-29 15:00:00,,1,Court 5
2883,2024-07-29 14:00:00,,10,Court 5
2882,2024-07-29 14:00:00,,9,Harris
2881,2024-07-29 14:00:00,,8,Court 4
2880,2024-07-29 14:00:00,,7,Stadium
2879,2024-07-29 14:00:00,,6,Grandstand
2878,2024-07-29 13:00:00,,5,Court 5
2877,2024-07-29 13:00:00,,4,Harris
2876,2024-07-29 13:00:00,,3,Court 4
2875,2024-07-29 13:00:00,,2,Stadium
2874,2024-07-29 13:00:00,,1,Grandstand
2873,2024-07-29 12:00:00,,10,Grandstand
2872,2024-07-29 12:00:00,,9,Court 5
2871,2024-07-29 12:00:00,,8,Harris
2870,2024-07-29 12:00:00,,7,Court 4
2869,2024-07-29 12:00:00,,6,Stadium
2868,2024-07-29 11:00:00,,5,Grandstand
2867,2024-07-29 11:00:00,,4,Court 5
2866,2024-07-29 11:00:00,,3,Harris
2865,2024-07-29 11:00:00,,2,Court 4
2864,2024-07-29 11:00:00,,1,Stadium
2848,2024-07-29 21:00:00,,5,Stadium
2847,2024-07-29 21:00:00,,4,Grandstand
2846,2024-07-29 21:00:00,,0,Court 5
2845,2024-07-29 21:00:00,,0,Harris
2844,2024-07-29 21:00:00,,0,Court 4
2843,2024-07-29 20:00:00,,0,Court 4
2842,2024-07-29 20:00:00,,9,Stadium
2841,2024-07-29 20:00:00,,8,Grandstand
2840,2024-07-29 20:00:00,,0,Court 5
2839,2024-07-29 20:00:00,2024-07-29 20:56:06,6,Harris
2838,2024-07-29 17:00:00,,0,Court 4
2837,2024-07-29 17:00:00,,4,Stadium
2836,2024-07-29 17:00:00,,3,Grandstand
2835,2024-07-29 17:00:00,,0,Court 5
2834,2024-07-29 17:00:00,2024-07-29 17:49:23,1,Harris
2833,2024-07-29 16:00:00,,10,Harris
2832,2024-07-29 16:00:00,2024-07-29 16:46:53,9,Court 4
2831,2024-07-29 16:00:00,,8,Stadium
2830,2024-07-29 16:00:00,,7,Grandstand
2829,2024-07-29 16:00:00,2024-07-29 16:11:48,6,Court 5
2828,2024-07-29 15:00:00,,5,Harris
2827,2024-07-29 15:00:00,,4,Court 4
2826,2024-07-29 15:00:00,,3,Stadium
2825,2024-07-29 15:00:00,,2,Grandstand
2824,2024-07-29 15:00:00,,1,Court 5
2823,2024-07-29 14:00:00,,10,Court 5
2822,2024-07-29 14:00:00,,9,Harris
2821,2024-07-29 14:00:00,,8,Court 4
2820,2024-07-29 14:00:00,,7,Stadium
2819,2024-07-29 14:00:00,,6,Grandstand
2818,2024-07-29 13:00:00,,5,Court 5
2817,2024-07-29 13:00:00,,4,Harris
2816,2024-07-29 13:00:00,,3,Court 4
2815,2024-07-29 13:00:00,,2,Stadium
2814,2024-07-29 13:00:00,,1,Grandstand
2813,2024-07-29 12:00:00,,10,Grandstand
2812,2024-07-29 12:00:00,,9,Court 5
2811,2024-07-29 12:00:00,,8,Harris
2810,2024-07-29 12:00:00,,7,Court 4
2809,2024-07-29 12:00:00,,6,Stadium
2808,2024-07-29 11:00:00,,5,Grandstand
2807,2024-07-29 11:00:00,,4,Court 5
2806,2024-07-29 11:00:00,,3,Harris
2805,2024-07-29 11:00:00,,2,Court 4
2804,2024-07-29 11:00:00,,1,Stadium
2803,2024-07-28 19:00:00,,0,Grandstand
2802,2024-07-28 19:00:00,,0,Harris
2801,2024-07-28 19:00:00,,0,Court 4
2800,2024-07-28 19:00:00,,0,Stadium
2799,2024-07-28 18:00:00,,0,Grandstand
2798,2024-07-28 18:00:00,,0,Harris
2797,2024-07-28 18:00:00,,0,Court 4
2796,2024-07-28 18:00:00,,0,Stadium
2795,2024-07-28 17:00:00,,10,Stadium
2794,2024-07-28 17:00:00,,0,Grandstand
2793,2024-07-28 17:00:00,,0,Harris
2792,2024-07-28 17:00:00,2024-07-28 17:48:09,0,Court 4
2791,2024-07-28 16:00:00,,9,Stadium
2790,2024-07-28 16:00:00,,0,Grandstand
2789,2024-07-28 16:00:00,,0,Harris
2788,2024-07-28 16:00:00,2024-07-28 16:52:57,8,Court 4
2787,2024-07-28 15:00:00,,8,Court 4
2786,2024-07-28 15:00:00,,0,Stadium
2785,2024-07-28 15:00:00,,6,Grandstand
2784,2024-07-28 15:00:00,2024-07-28 15:38:51,5,Harris
2783,2024-07-28 14:00:00,,4,Court 4
2782,2024-07-28 14:00:00,,0,Stadium
2781,2024-07-28 14:00:00,,2,Grandstand
2780,2024-07-28 14:00:00,2024-07-28 14:24:36,1,Harris
2779,2024-07-28 13:00:00,,8,Harris
2778,2024-07-28 13:00:00,,7,Court 4
2777,2024-07-28 13:00:00,2024-07-28 13:40:26,6,Stadium
2776,2024-07-28 13:00:00,2024-07-28 13:42:36,5,Grandstand
2775,2024-07-28 12:00:00,,4,Harris
2774,2024-07-28 12:00:00,,3,Court 4
2773,2024-07-28 12:00:00,,2,Stadium
2772,2024-07-28 12:00:00,,1,Grandstand
2771,2024-07-28 11:00:00,,8,Grandstand
2770,2024-07-28 11:00:00,,7,Harris
2769,2024-07-28 11:00:00,,6,Court 4
2768,2024-07-28 11:00:00,,5,Stadium
2767,2024-07-28 10:00:00,,4,Grandstand
2766,2024-07-28 10:00:00,,3,Harris
2765,2024-07-28 10:00:00,,2,Court 4
2764,2024-07-28 10:00:00,,1,Stadium
2763,2024-07-27 21:00:00,,0,Grandstand
2762,2024-07-27 21:00:00,,0,Court 5
2761,2024-07-27 21:00:00,,0,Harris
2760,2024-07-27 21:00:00,,0,Court 4
2759,2024-07-27 21:00:00,,0,Stadium
2758,2024-07-27 20:00:00,,0,Grandstand
2757,2024-07-27 20:00:00,,0,Court 5
2756,2024-07-27 20:00:00,,0,Harris
2755,2024-07-27 20:00:00,,0,Court 4
2754,2024-07-27 20:00:00,,0,Stadium
2753,2024-07-27 19:00:00,,0,Stadium
2752,2024-07-27 19:00:00,,0,Grandstand
2751,2024-07-27 19:00:00,,0,Court 5
2750,2024-07-27 19:00:00,,0,Harris
2749,2024-07-27 19:00:00,,0,Court 4
2748,2024-07-27 18:00:00,,0,Stadium
2747,2024-07-27 18:00:00,,0,Grandstand
2746,2024-07-27 18:00:00,2024-07-27 18:26:10,3,Court 5
2745,2024-07-27 18:00:00,2024-07-27 18:33:33,2,Harris
2744,2024-07-27 18:00:00,2024-07-27 18:33:42,0,Court 4
2743,2024-07-27 17:00:00,,10,Court 4
2742,2024-07-27 17:00:00,2024-07-27 17:28:30,9,Stadium
2741,2024-07-27 17:00:00,2024-07-27 17:58:01,8,Grandstand
2740,2024-07-27 17:00:00,,7,Court 5
2739,2024-07-27 17:00:00,2024-07-27 17:57:24,6,Harris
2738,2024-07-27 16:00:00,,5,Court 4
2737,2024-07-27 16:00:00,,4,Stadium
2736,2024-07-27 16:00:00,,3,Grandstand
2735,2024-07-27 16:00:00,,2,Court 5
2734,2024-07-27 16:00:00,,1,Harris
2733,2024-07-27 15:00:00,,10,Harris
2732,2024-07-27 15:00:00,,9,Court 4
2731,2024-07-27 15:00:00,,8,Stadium
2730,2024-07-27 15:00:00,,7,Grandstand
2729,2024-07-27 15:00:00,,6,Court 5
2728,2024-07-27 14:00:00,,5,Harris
2727,2024-07-27 14:00:00,,4,Court 4
2726,2024-07-27 14:00:00,,3,Stadium
2725,2024-07-27 14:00:00,,2,Grandstand
2724,2024-07-27 14:00:00,,1,Court 5
2723,2024-07-27 13:00:00,,10,Court 5
2722,2024-07-27 13:00:00,,9,Harris
2721,2024-07-27 13:00:00,,8,Court 4
2720,2024-07-27 13:00:00,,7,Stadium
2719,2024-07-27 13:00:00,,6,Grandstand
2718,2024-07-27 12:00:00,,5,Court 5
2717,2024-07-27 12:00:00,,4,Harris
2716,2024-07-27 12:00:00,,3,Court 4
2715,2024-07-27 12:00:00,,2,Stadium
2714,2024-07-27 12:00:00,,1,Grandstand
2713,2024-07-27 11:00:00,,10,Grandstand
2712,2024-07-27 11:00:00,,9,Court 5
2711,2024-07-27 11:00:00,,8,Harris
2710,2024-07-27 11:00:00,,7,Court 4
2709,2024-07-27 11:00:00,,6,Stadium
2708,2024-07-27 10:00:00,,5,Grandstand
2707,2024-07-27 10:00:00,,4,Court 5
2706,2024-07-27 10:00:00,,3,Harris
2705,2024-07-27 10:00:00,,2,Court 4
2704,2024-07-27 10:00:00,,1,Stadium
1850,2023-10-09 11:00:00,,0,Grandstand
1849,2023-10-09 11:00:00,,0,Court 5
1848,2023-10-09 11:00:00,,0,Harris
1847,2023-10-09 11:00:00,,0,Court 4
1846,2023-10-09 11:00:00,,0,Stadium
1845,2023-10-09 23:00:00,,10,Grandstand
1844,2023-10-09 23:00:00,,9,Court 5
1843,2023-10-09 23:00:00,,8,Harris
1842,2023-10-09 23:00:00,,7,Court 4
1841,2023-10-09 23:00:00,,6,Stadium
1840,2023-10-09 22:00:00,,5,Grandstand
1839,2023-10-09 22:00:00,,4,Court 5
1838,2023-10-09 22:00:00,,3,Harris
1837,2023-10-09 22:00:00,,2,Court 4
1836,2023-10-09 22:00:00,,1,Stadium
1835,2023-10-09 21:00:00,,10,Stadium
1834,2023-10-09 21:00:00,,9,Grandstand
1833,2023-10-09 21:00:00,,8,Court 5
1832,2023-10-09 21:00:00,,7,Harris
1831,2023-10-09 21:00:00,,6,Court 4
1830,2023-10-09 20:00:00,,5,Stadium
